CÓDIGO,NOME,IMAGEM,CNPJ,SETOR ECONÔMICO,SUBSETOR,SEGMENTO / ADM / PAÍS,TIPO,SEGMENTO
VINO11,Vinci Offices,https://files.bastter.com/fii/VINO11.gif,F-12.516.185/0001-70 A-13.486.793/0001-42,Lajes Comerciais,-,BRL Trust DTVM,Fii,
VISC11,Vinci Shopping Centers,https://files.bastter.com/fii/VISC11.gif,F-17.554.274/0001-25 A-13.486.793/0001-42,Shopping/Varejo,-,BRL Trust DTVM,Fii,
VLJS11,Vector Queluz Lajes Corporativas,https://files.bastter.com/fii/VLJS11.gif,F-13.842.683/0001-76 A-00.806.535/0001-54,Lajes Comerciais,-,PLANNER,Fii,
VLOL11,Vila Olímpia Corporate,https://files.bastter.com/fii/VLOL11.gif,F-15.296.696/0001-12 A-36.113.876/0001-91,Lajes Comerciais,-,OLIVEIRA TRUST,Fii,
VOTS11,Votorantim Securities Master,https://files.bastter.com/fii/VOTS11.gif,F-17.870.926/0001-30 A-03.384.738/0001-98,Recebíveis Imobiliários,-,VOTORANTIM ASSET,Fii,
VPSI11,Polo Shopping Indaiatuba,https://files.bastter.com/fii/VPSI11.gif,F-14.721.889/0001-00 A-03.384.738/0001-98,Shopping/Varejo,-,VOTORANTIM ASSET,Fii,
VRTA11,Fator Verità,https://files.bastter.com/fii/VRTA11.gif,F-11.664.201/0001-00 A-33.644.196/0001-06,Recebíveis Imobiliários,-,BANCO FATOR,Fii,
VSEC11,Votorantim Securities,https://files.bastter.com/fii/VSEC11.gif,F-10.347.505/0001-80 A-03.384.738/0001-98,Recebíveis Imobiliários,-,VOTORANTIM ASSET,Fii,
VSHO11,Votorantim Shopping,https://files.bastter.com/fii/VSHO11.gif,F-23.740.595/0001-17 A-03.384.738/0001-98,Shopping/Varejo,-,VOTORANTIM ASSET,Fii,
VTLT11,Votorantim Logística,https://files.bastter.com/fii/VTLT11.gif,F-27.368.600/0001-63 A-03.384.738/0001-98,Logisticos,-,VOTORANTIM ASSET,Fii,
VTPA11,Votorantim Patrimonial V,https://files.bastter.com/fii/VTPA11.gif,F-21.500.481/0001-74 A-03.384.738/0001-98,Lajes Comerciais,-,VOTORANTIM ASSET,Fii,
VTPL11,FII PLUS,https://files.bastter.com/fii/VTPL11.gif,F-15.098.422/0001-19 A-59.281.253/0001-23,Logisticos,-,BTG PACTUAL,Fii,
VTVI11,Parking Partners,https://files.bastter.com/fii/VTVI11.gif,F-21.500.514/0001-86 A-03.384.738/0001-98,Shopping/Varejo,-,VOTORANTIM ASSET,Fii,
VTXI11,Votorantim Patrimonial XII,https://files.bastter.com/fii/VTXI11.gif,F-23.740.552/0001-31 A-03.384.738/0001-98,Incorporação,-,VOTORANTIM ASSET,Fii,
VVPR11,V2 Properties,https://files.bastter.com/fii/VVPR11.gif,F-33.045.581/0001-37 A-59.281.253/0001-23,Logisticos,-,BTG PACTUAL,Fii,
VXXV11,VX XVI,https://files.bastter.com/fii/VXXV11.gif,F-30.248.129/0001-84 A-34.829.992/0001-86,Incorporação,-,REAG,Fii,
WMRB11B,WM RB Capital,https://files.bastter.com/fii/WMRB11.gif,F-12.834.763/0001-17 A-33.868.597/0001-40,Recebíveis Imobiliários,-,CITIBANK DTVM,Fii,
WPLZ11,West Plaza,https://files.bastter.com/fii/WPLZ11.gif,F-09.326.861/0001-39 A-07.253.654/0001-76,Shopping/Varejo,-,HEDGE INVESTMENTS,Fii,
WTSP11B,Ourinvest RE I,https://files.bastter.com/fii/WTSP11.gif,F-28.693.595/0001-27 A-78.632.767/0001-20,Lajes Comerciais,-,BANCO OURINVEST S.A.,Fii,
XPCI11,XP Crédito,https://files.bastter.com/fii/XPCI11.gif,F-28.516.301/0001-91 A-22.610.500/0001-88,Recebíveis Imobiliários,-,VÓRTX,Fii,
XPCM11,XP Corporate Macaé,https://files.bastter.com/fii/XPCM11.gif,F-16.802.320/0001-03 A-72.600.026/0001-81,Lajes Comerciais,-,RIO BRAVO,Fii,
XPGA11,XP Recebíveis,https://files.bastter.com/fii/XPGA11.gif,F-13.811.400/0001-29 A-02.332.886/0001-04,Recebíveis Imobiliários,-,CITIBANK DTVM,Fii,
XPHT11,XP Hotéis (Cota Sênior),https://files.bastter.com/fii/XPHT11.gif,F-18.308.516/0001-63 A-27.652.684/0001-62,Hoteis,-,GENIAL INVESTIMENTOS,Fii,
XPHT12,XP Hotéis (Cota Ordinária),https://files.bastter.com/fii/XPHT12.gif,F-18.308.516/0001-63 A-27.652.684/0001-62,Hoteis,-,GENIAL INVESTIMENTOS,Fii,
XPIN11,XP Industrial,https://files.bastter.com/fii/XPIN11.gif,F-28.516.325/0001-40 A-22.610.500/0001-88,Logisticos,-,VÓRTX,Fii,
XPLG11,XP LOG,https://files.bastter.com/fii/XPLG11.gif,F-26.502.794/0001-85 A-22.610.500/0001-88,Logisticos,-,VÓRTX,Fii,
XPML11,XP Malls,https://files.bastter.com/fii/XPML11.gif,F-28.757.546/0001-00 A-59.281.253/0001-23,Shopping/Varejo,-,BTG PACTUAL,Fii,
XPPR11,XP Properties,https://files.bastter.com/fii/XPPR11.gif,F-30.654.849/0001-40 A-22.610.500/0001-88,Lajes Comerciais,-,VÓRTX,Fii,
XPSF11,XP Selection,https://files.bastter.com/fii/XPSF11.gif,F-30.983.020/0001-90 A-02.332.886/0001-04,Fundo de Fundos,-,VÓRTX,Fii,
XTED11,TRX Edifícios Corporativos,https://files.bastter.com/fii/XTED11.gif,F-15.006.267/0001-63 A-59.281.253/0001-23,Lajes Comerciais,-,BTG PACTUAL,Fii,
KISU11,KILIMA FIC FDO. IMOB. SUNO 30,https://statusinvest.com.br/img/company/cover/670.jpg,F-36.669.660/0001-07 A-13.486.793/0001-42,Fundo de Fundos,,BRL TRUST,Fii,
YCHY11,Yaguara Capital High Yield,https://files.bastter.com/fii/YCHY11.gif,-,Logisticos,-,VÓRTX,Fii,
DEVA11,Devant Recebíveis Imobiliários,https://files.bastter.com/fii/deva11.gif,F-37.087.810/0001-37 A-22.610.500/0001-88,Recebíveis Imobiliários,,DEVANT ASSET,Fii,
RECR11,Rec Recebíveis Imobiliários,https://files.bastter.com/fii/recr11.gif,F-28.152.272/0001-26 A-13.486.793/0001-42,Recebíveis Imobiliários,,BRL Trust DTVM,Fii,
CPTS11,Capitânia Securities II,https://files.bastter.com/fii/cpts11.gif,F-18.979.895/0001-13 A-59.281.253/0001-23,Recebíveis Imobiliários,,BTG PACTUAL,Fii,
OURE11,Ourinvest Renda Estruturada,https://files.bastter.com/fii/OURE11.gif,F-28.516.650/0001-03 A-78.632.767/0001-20, Fundo De Títulos E Valores Mobiliários,,Banco Ourinvest S.A.,Fii,
HSAF11,HSI Ativos Financeiros,https://files.bastter.com/fii/hsaf11.gif,F-35.360.687/0001-50 A-13.486.793/0001-42,Fundo de fundos,,BRL Trust DTVM,Fii,
RZTR11,FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,https://files.bastter.com/fii/RZTR11.gif,F-36.501.128/0001-86 A-45.246.410/0001-55,Híbrido,,Brasil Plural S.A. Banco Múltiplo,Fii,
SNFF11,SUNO FUNDO DE FUNDOS,,F-40.011.225/0001-68 A-59.281.253/0001-23,Fundo de fundos,,BTG Pactual,Fii,
KNSC11,KINEA SECURITIES FDO. DE INV. IMOB,https://files.bastter.com/fii/knsc11.gif,F-35.864.448/0001-38 A-62.418.140/0001-31, Fundo De Títulos E Valores Mobiliários,,INTRAG DTVM,Fii,
SEQR11,SEQUOIA III RENDA IMOBILIÁRIA,https://files.bastter.com/fii/seqr11.gif,F-09.517.273/0001-82 A-22.610.500/0001-88,Outros,,Vórtx DTVM LTDA,Fii,
VSLH11,Versalhes Recebíveis Imobiliários',https://files.bastter.com/fii/vslh11.gif,F-36.244.015/0001-42 A-22.610.500/0001-88,Híbrido,,Vórtx DTVM LTDA,Fii,
GLOG11,Genial Logística,,F-36.501.198/0001-34 A-45.246.410/0001-55,Logisticos,,Banco Genial,Fii,
VGHF11,VALORA HEDGE FUND FDO. INV. IMOB.,https://files.bastter.com/fii/VGHF11.gif,F-36.771.692/0001-19 A-62.232.889/0001-90,Híbrido,,Banco Daycoval S.A.,Fii,
RECX11,Rec Fundo de Fundos,https://fiibrasil.com/wp-content/uploads/2021/01/RECX11.png,F-36.642.356/0001-76 A-59.281.253/0001-23,Fundo de fundos,,BTG Pactual,Fii,
HSLG11,HSI Logística,https://files.bastter.com/fii/hslg11.gif,F-32.903.621/0001-71 A-13.486.793/0001-42,Logisticos,,BRL Trust DTVM,Fii,
RELG11,Rec Logística,https://fiibrasil.com/wp-content/uploads/2021/01/relg11.png,F-37.112.770/0001-36 A-13.486.793/0001-42,Logisticos,,BRL Trust DTVM,Fii,
SNCI11,SUNO RECEBÍVEIS IMOBILIÁRIOS FDO DE INV IMOB,https://files.bastter.com/fii/SNCI11.gif,F-41.076.710/0001-82 A-59.281.253/0001-23,Recebíveis imobiliários,,BTG Pactual,Fii,
FTCA11,FYTO Recebíveis do Agronegócio,,F-42.537.438/0001-53 A-59.281.253/0001-23,Recebíveis do agronegócio,,BTG Pactual,Fii,
BLMR11,BLUEMACAW RENDA + FOF FDO. INVEST. IMOB.,https://files.bastter.com/fii/BLMR11.gif,F-36.368.869/0001-30 A-13.486.793/0001-42,Fundo de fundos,,BRL Trust DTVM,Fii,
"BBGO11,",BB FDO DE INV DE CRÉDITO FIAGRO - IMOBILIÁRIO,,F-42.592.257/0001-20 A-30.822.936/0001-69,Fiagro,,BB Gestão de Recursos,Fii,
CCFA11,CANVAS FDO DE INV NAS CAD PROD AGRO - FIAGRO IMOB,,F-42.537.470/0001-39,Fiagro,,,Fii,
DCRA11,DEVANT FDO INV NAS CAD PROD  AGROIND - FIAGRO IMOB,,F-42.888.360/0001-11 A-62.232.889/0001-90,Fiagro,,Banco Daycoval S.A.,Fii,
EGAF11,ECOAGRO I FDO INV CADEIAS PROD AGROIND FIAGRO IMOB,,F-41.224.330/0001-48 A-22.610.500/0001-88,Fiagro,,Vórtx DTVM LTDA,Fii,
RZAG11,FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB,https://files.bastter.com/fii/RZAG11.gif,F-40.413.979/0001-44 A-45.246.410/0001-55,Fiagro,,Banco Genial,Fii,
JGPX11,FDO INV CADEIAS PROD AGROIND JGP CRED FIAGRO IMOB,,F-42.888.292/0001-90 A-62.232.889/0001-90,Fiagro,,Banco Daycoval S.A.,Fii,
FGAA11,FG/AGRO FDO DE INVEST - FIAGRO - IMOBILIÁRIO,,F-42.405.905/0001-91 A-13.486.793/0001-42,Fiagro,,BRL Trust DTVM,Fii,
GCRA11,GALÁPAGOS RECEBÍVEIS DO AGRONEGÓCIO - FIAGRO-IMOB,,F-37.037.297/0001-70 A-62.285.390/0001-40,Fiagro,,Singulare CTVM,Fii,
RURA11,ITAU ASSET RURAL FIAGRO - IMOBILIÁRIO,,F-42.479.593/0001-60 A-62.418.140/0001-31,Fiagro,,INTRAG DTVM,Fii,
KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,https://files.bastter.com/fii/KNCA11.gif,F-41.745.701/0001-37 A-62.418.140/0001-31,Fiagro,,INTRAG DTVM,Fii,
LSAG11,LESTE FDO INV CAD PROD AGROIND FIAGRO IMOB,,F-42.592.476/0001-09 A-45.246.410/0001-55,Fiagro,,Banco Genial,Fii,
NCRA11,NCH EQI RECEBÍVEIS DO AGRONEGÓCIO FIAGRO IMOB,,F-42.537.438/0001-53 A-59.281.253/0001-23,Fiagro,,BTG Pactual,Fii,
OIAG11,OURINVEST INNOVATION - FIAGRO IMOBILIÁRIO,,F-41.218.352/0001-03 A-62.285.390/0001-40,Fiagro,,Singulare CTVM,Fii,
PLCA11,PLURAL CRÉDITO AGRO - FIAGRO - IMOBILIÁRIO,,F-41.272.747/0001-86 A-45.246.410/0001-55,Fiagro,,Banco Genial,Fii,
FARM11,SANTA FÉ TERRA MATER - FIAGRO - IMOBILIÁRIO,,F-42.043.633/0001-27 A-,Fiagro,,,Fii,
VGIA11,VALORA CRA FDO INV NAS CAD PROD AGRO FIAGRO - IMOB,,F-41.081.088/0001-09 A-59.281.253/0001-23,Fiagro,,BTG Pactual,Fii,
VCRA11,VECTIS DATAGRO CR AGR - FDO INV CAD PROD AG - IMOB,,F-42.502.827/0001-43 A-62.418.140/0001-31,Fiagro,,INTRAG DTVM,Fii,
XPCA11,XP CRÉDITO AGRÍCOLA FDO INV FIAGRO IMOBILIÁRIO,https://files.bastter.com/fii/XPCA11.gif,F-41.269.527/0001-01 A-02.332.886/0001-04,Fiagro,,XP Investimentos,Fii,
BTAG11,BTG PACTUAL CRÉDITO AGRÍCOLA - FIAGRO DIR CRED,,F-40.771.109/0001-47 A-59.281.253/0001-23,Fiagro,,BTG Pactual,Fii,
BTAL11,BTG Pactual Agro Logística,https://files.bastter.com/fii/BTAL11.gif,F-36.642.244/0001-15 A-59.281.253/0001-23,Agronegócio,,BTG Pactual,Fii,
BTRA11,BTG Pactual Terras Agrícolas,https://files.bastter.com/fii/BTRA11.gif,F-41.076.607/0001-32 A-59.281.253/0001-23,Agronegócio,,BTG Pactual,Fii,
ITIT11,INTER TEVA ÍNDICE DE TIJOLO,,F-36.293.425/0001-83 A-18.945.670/0001-46,Fundo de fundos,,Inter DTVM,Fii,
RZAT11,Riza Arctium Real Estate,https://files.bastter.com/fii/ARCT11.gif,F-28.267.696/0001-36 A-59.281.253/0001-23,Galpões,,BTG Pactual,Fii,
GCRI11,GALAPAGOS RECEBÍVEIS IMOBILIÁRIOS,https://files.bastter.com/fii/GCRI11.gif,F-38.293.897/0001-61 A-59.281.253/0001-23,Recebíveis imobiliários,,BTG Pactual,Fii,
MGLG11,MOGNO SUNO LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,https://files.bastter.com/fii/mglg11.gif,F-40.041.711/0001-29 A-13.486.793/0001-42,Galpões,,BRL Trust DTVM,Fii,
GARE11,GUARDIAN LOGISTICA,https://files.bastter.com/fii/GARE11.gif,F-37.295.919/0001-60 A-13.486.793/0001-42,Híbrido,,BRL Trust DTVM,Fii,
BLMG11,Bluemacaw Logística,https://files.bastter.com/fii/BLMG11.gif,F-34.081.637/0001-71 A-22.610.500/0001-88,Galpões,,BRL Trust DTVM,Fii,
VCRR11,Vectis Renda Residencial,https://files.bastter.com/fii/VCRR11.gif,F-39.317.150/0001-69 A-22.610.500/0001-88,Residencial,,BRL Trust DTVM,Fii,
JFLL11,JFL Living,https://files.bastter.com/fii/jfll11.gif,F-36.501.181/0001-87 A-45.246.410/0001-55,Residencial,,Banco Genial,Fii,
VIUR11,Vinci Imóveis Urbanos,https://files.bastter.com/fii/VIUR11.gif,F-36.445.587/0001-90 A-13.486.793/0001-42,Residencial,,BRL Trust DTVM,Fii,
CBVI11,VBI CRI,https://files.bastter.com/fii/CVBI11.gif,F-28.729.197/0001-13 A-13.486.793/0001-42,Papel,,BRL Trust DTVM,Fii,
ITIP11,Inter Teva Índice de Papel,,F-36.312.772/0001-06 A-18.945.670/0001-46,Fundo de fundos,,Inter DTVM,Fii,
SPXS11,SPX SYN MULTIESTRATÉGIA,,F-43.010.543/0001-00 A-59.281.253/0001-23,Hibrido,,BTG Pactual,Fii,
RBLG11,RB Capital Logístico,,F-35.652.227/0001-04 A-59.281.253/0001-23,Galpões,,BTG Pactual,Fii,
RZAK11,FII RIZA AKN,https://files.bastter.com/fii/rzak11.gif,F-36.642.219/0001-31 A-59.281.253/0001-23,Papel,,BTG Pactual,Fii,
SNAG11,FIAGRO SUNO,,F-28.152.777/0001-90 A-62.285.390/0001-40,Fiagro,,Singulare CTVM,Fii,
APTO11,Navi Residencial,,F-42.432.327/0001-82 A-13.486.793/0001-42,Hibrido,,BRL Trust DTVM,Fii,
DVFF11,FII DEVA FOF,,F-39.863.059/0001-49 A-62.232.889/0001-90,Hibrido,,Banco Daycoval S.A.,Fii,
NAVT11,Navi Imobiliário Total Return,https://files.bastter.com/fii/NAVT11.gif,F-35.652.252/0001-80 A-59.281.253/0001-23,Fundo de fundos,,BTG Pactual,Fii,
CPTI11,Capiânia Infra,,F-38.065.012/0001-77 A-59.281.253/0001-23,Fii Infra,,BTG Pactual,Fii,
EQIR11,EQI RECEBÍVEIS IMOBILIÁRIOS,,F-41.076.380/0001-25 A-59.281.253/0001-23,Indefinido,,BTG Pactual,Fii,
GAME11,Guardian Multiestratégia I,,F-41.269.052/0001-45 A-62.232.889/0001-90,Papel,,Banco Daycoval S.A.,Fii,
MCHY11,MAUÁ CAPITAL HIGH YIELD,https://files.bastter.com/fii/MCHY11.gif,F-36.655.973/0001-06 A-59.281.253/0001-23,Fundo de fundos,,BTG Pactual,Fii,
BBGO11,BB Credito Fiagro ,,F-42.592.257/0001-20 A-30.822.936/0001-69,Fiagro,,BB Gestão de Recursos,Fii,
CPTR11,Capitania Agro Strategies,,F-42.537.579/0001-76 A-59.281.253/0001-23,Fiagro,,BTG Pactual,Fii,
AAZQ11,AZ QUEST SOLE FDO DE INV – FIAGRO,,F-44.625.826/0001-11 A-02.332.886/0001-04,Fiagro,,XP INVESTIMENTOS CCTVM S.A.,Fii,
AFHI11,AF INVEST CRI RECEBÍVEIS,,F-36.642.293/0001-58 A-59.281.253/0001-23,Papel,,BTG Pactual,Fii,
IBCR11,FDO DE INV IMOBILIÁRIO DE CRI INTEGRAL BREI,,F-40.011.251/0001-96 A-59.281.253/0001-23,Papel,,BTG Pactual,Fii,
SNLG11,Suno Log Fundo de Investimento Imobiliario,,F-40.041.711/0001-29 A-13.486.793/0001-42,Hibrido,,BRL Trust DTVM,Fii,
KCRE11,FII KINEA CREDITAS,https://files.bastter.com/fii/kcre11.gif,F-42.502.802/0001-40 A-62.418.140/0001-31,Papel,,INTRAG DTVM,Fii,
CYCR11,CYRELA CRÉDITO,,F-36.501.233/0001-15 A-45.246.410/0001-55,Papel,,PLURAL S.A. BANCO MÚLTIPLO,Fii,
MORC11,MORE RECEBÍVEIS IMOBILIÁRIOS,https://files.bastter.com/fii/MORE11.gif,F40.102.474/0001-69 A-59.281.253/0001-23,Papel,,BTG Pactual,Fii,
MGCR11,FII MOGNO HG,https://files.bastter.com/fii/MGCR11.gif,F-35.652.204/0001-91 A-59.281.253/0001-23,Papel,,BTG Pactual,Fii,
AGRX11,EXES ARAGUAIA FIAGRO,,F-43.951.911/0001-07 A-45.246.410/0001-55,Fiagro,,Banco Genial,Fii,
CRAA11,SPARTA FIAGRO,,F-48.903.610/0001-21  A-59.281.253/0001-23,Fiagro,,BTG Pactual,Fii,
SNEL11,SUNO ENERGIAS LIMPAS FII,,F-43.741.171/0001-84 A-02.332.886/0001-04,Desenvolvimento,,XP INVESTIMENTOS CCTVM S.A.,Fii,
LIFE11,LIFE CAPITAL,,F-39.753.295/0001-02  A-22.610.500/0001-88,Híbrido,,Vórtx DTVM LTDA,Fii,
CACR11,CARTESIA RECEBÍVEIS IMOBILIÁRIOS,,F-32.065.364/0001-46 A-62.232.889/0001-90,Papel,,BANCO DAYCOVAL S.A.,Fii,
BROF11,BRPR Corporate Offices,,F-48.978.859/0001-04 A-59.281.253/0001-23,Lajes Comerciais,,BTG Pactual,Fii,
BODB11,BOCAINA FI-INFRA,https://statusinvest.com.br/img/company/fiinfra/cover/890.jpg?v=17,F-41.771.670/0001-99 A-59.281.253/0001-23,Desenvolvimento,,BTG Pactual,Fii,
ALZM11,ALIANZA MULTIESTRATÉGIA,,F-34.847.063/0001-08 A-59.281.253/0001-23,Fundo de fundos,,BTG Pactual,Fii,
KORE11,KINEA OPORTUNIDADES REAL ESTATE,,F-52.219.978/0001-42 A-62.418.140/0001-31,Lajes Comerciais,,IntraG DTVM,Fii,
RMAI11,REAG MULTI ATIVOS IMOBILIÁRIOS,,F-17.374.696/0001-19 A-34.829.992/0001-86,HÍbrido,,REAG,Fii,
CCME11,CANUMA CAPITAL MULTIESTRATÉGIA FDO DE INV IMOB,,F-43.010.844/0001-26 A-59.281.253/0001-23,Híbrido,,BTG Pactual,Fii,
CXAG11,Caixa Agências,https://files.bastter.com/fii/CXAG11.gif,F-40.189.596/0001-34 A-36.113.876/0001-91,Tijolo,,Oliveira Trust,Fii,
BODB11,BOCAINA INFRA - FDO INV COTAS FDO INV INFRA RF CP,,F-41.771.670/0001-99 A-59.281.253/0001-23,Fi Infra,,BTG Pactual,Fii,
BDIF11,BTG PACTUAL DÍVIDA INFRA FIC. FDO. INC. IE. RF. CP,,F-40.502.607/0001-94 A-59.281.253/0001-23,Fi Infra,,BTG Pactual,Fii,
CPTI11,CAPITÂNIA INFRA FDO. INV. FDO. IE. RF. CRED. PRIV.,,F-38.065.012/0001-77 A-59.281.253/0001-23,Fi Infra,,BTG Pactual,Fii,
BIDB11,INTER INFRA FIC INFRA RENDA FIXA CRÉDITO PRIVADO,,F-42.294.971/0001-31,Fi Infra,,Inter DTVM,Fii,
IFRA11,ITAU FDO INV COTAS FDO INCENT DE INV INFR. RF CP,,F-34.633.510/0001-18,Fi Infra,,Itau,Fii,
KDIF11,KINEA INFRA - FDO INV COTAS FDO INC. INV INF RF CP,,F-26.324.298/0001-89,Fi Infra,,Itau,Fii,
NUIF11,NU INFRA FIC INCENTIVADO EM INFRAESTRUTURA RF CP,,F-40.963.403/0001-50 A-59.281.253/0001-23,Fi Infra,,BTG Pactual,Fii,
OGIN11,ÓRAMA FIC DE FUND INCENT DE INV INFRAESTRUTURA RF,,F-46.420.627/0001-00,Fi Infra,,BANCO DAYCOVAL S.A.,Fii,
RBIF11,RIO BRAVO ESG FIC INFRA RENDA FIXA CRÉDITO PRIVADO,,F-38.314.962/0001-98,Fi Infra,,BANCO DAYCOVAL S.A.,Fii,
CDII11,SPARTA INFRA CDI FIC FI INFRA RENDA FIXA CP,,F-48.973.783/0001-16 A-59.281.253/0001-23,Fi Infra,,BTG Pactual,Fii,
JURO11,SPARTA INFRA FIC FI INFRA RENDA FIXA CP,,F-42.730.834/0001-00 A-59.281.253/0001-23,Fi Infra,,BTG Pactual,Fii,
SNID11,SUNO INFRA DEBÊNTURES FIC. FDO. INC. IE. RF,,F-48.969.881/0001-80 A-59.281.253/0001-23,Fi Infra,,BTG Pactual,Fii,
XPID11,XP FDO INV. COTAS FDO INC. INV. EM INFR. R. FIXA,,F-37.404.867/0001-12,Fi Infra,,Banco Genial,Fii,
CLIN11,CLAVE ÍNDICES DE PREÇOS,,F-49.005.348/0001-60 A-59.281.253/0001-23,Fundo de fundos,,BTG Pactual,Fii,
ICRI11,ITAÚ CRÉDITO IMOB IPCA,,F-51.294.441/0001-84 A-62.418.140/0001-31,Papel,,INTRAG DTVM,Fii,
MCRE11,MAUÁ CAPITAL REAL ESTATE,,F-36.655.973/0001-06 A-59.281.253/0001-23,Híbrido,,BTG Pactual,Fii,
MANA11,MANATÍ CAPITAL HEDGE FUND FII,,F-42.888.583/0001-89 A-62.232.889/0001-90,Papel,,BANCO DAYCOVAL S.A.,Fii,
KNHF11,KINEA HEDGE FUND FDO DE INV IMOB,,F-42.754.342/0001-47 A-62.418.140/0001-31,Híbrido,,INTRAG DTVM,Fii,
ALZC11,ALIANZA CRÉDITO IMOBILIÁRIO,,F-40.011.324/0001-40 A-59.281.253/0001-23,Híbrido,,BTG Pactual,Fii,
PLAG11,QUASAR AGRO,,F-32.754.734/0001-52 A-59.281.253/0001-23,Outros,,BTG Pactual,Fii,
KNUQ11,KINEA UNIQUE HY,,F-42.754.362/0001-18 A-62.418.140/0001-31,Outros,,INTRAG DTVM,Fii,
BBIG11,BB PREMIUM MALLS,,F-54.375.187/0001-37 A-30.822.936/0001-69,Shopping/Varejo,,BB Gestão de Recursos,Fii,
RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,,F-41.088.458/0001-21 A-59.281.253/0001-23,Outros,,BTG Pactual,Fii,
HGBL11,HEDGE BRASIL LOGÍSTICO,,F-53.466.467/0001-98 A-07.253.654/0001-76,Logisticos,,Hedge Investments DTVM,Fii,
CPSH11,SHOPPINGS AAA FDO DE INV IMOB,,F-47.896.665/0001-99 A-59.281.253/0001-23 ,Shopping/Varejo,,BTG Pactual,Fii,
IRIM11,IRIDIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO,,F-41.076.564/0001-95 A-59.281.253/0001-23,Papel,,BTG Pactual,Fii,
BTYU11,BTG Pactual You Inc. Des Imob - FI Imobiliario RL,,F-54.645.216/0001-33 A-59.281.253/0001-23,Hibrido,,BTG Pactual,Fii,
KIVO11,KILIMA VOLKANO RECEBÍVEIS IMOBILIÁRIOS,,F-42.273.325/0001-98 A-13.486.793/0001-42,Papel,,BRL Trust DTVM,Fii,
EXES11,EXES FUNDO DE INVESTIMENTO IMOBILIÁRIO,,F-41.076.851/0001-03 A-59.281.253/0001-23,Papel,,BTG Pactual,Fii,
VRTM11,FATOR VERITÀ MULTIESTRATÉGIA,,F-51.870.412/0001-13 A-33.644.196/0001-06,Híbrido,,BANCO FATOR,Fii,
CCME11,CANUMA CAPITAL MULTIESTRATÉGIA FDO DE INV IMOB,,F-43.010.844/0001-26 A-59.281.253/0001-23,Híbrido,,BTG Pactual,Fii,
IFRI11,Itaú FIC FI INFRA CDI,,F-53.556.099/0001-79,Fi infra,,ITAU,Fii,
RZZR11,RAIZZ RENDA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,,F-35.652.278/0001-28 A-09.631.542/0001-37,Logisticos,,BTG Gestora,Fii,
BINC11,Bradesco FI-Infra,,F-55.239.865/0001-05,Fi infra,,BRADESCO,Fii,
BBFO11,BB FUNDO DE FUNDOS,,F-37.180.091/0001-02 A-30.822.936/0001-69,Fundo de fundos,,BB Gestão de Recursos,Fii,
T EDUCA+ 26,Tesouro Educa + 2026,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 27,Tesouro Educa + 2027,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 28,Tesouro Educa + 2028,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 29,Tesouro Educa + 2029,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 30,Tesouro Educa + 2030,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 31,Tesouro Educa + 2031,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 32,Tesouro Educa + 2032,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 33,Tesouro Educa + 2033,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 34,Tesouro Educa + 2034,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 35,Tesouro Educa + 2035,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 36,Tesouro Educa + 2036,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 37,Tesouro Educa + 2037,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 38,Tesouro Educa + 2038,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 39,Tesouro Educa + 2039,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 40,Tesouro Educa + 2040,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 41,Tesouro Educa + 2041,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 42,Tesouro Educa + 2042,,,Tesouro Direto,,,Renda Fixa,
T EDUCA+ 43,Tesouro Educa + 2043,,,Tesouro Direto,,,Renda Fixa,
IPCA+ 2029,Tesouro IPCA 2029,,,Tesouro Direto,,,Renda Fixa,
IPCA+ 2040,Tesouro IPCA 2040,,,Tesouro Direto,,,Renda Fixa,
IPCA+ 2050,Tesouro IPCA 2050,,,Tesouro Direto,,,Renda Fixa,
IPCA+ 2035 J.S,Tesouro IPCA 2035 com Juros Semestrais,,,Tesouro Direto,,,Renda Fixa,
